,gene name,G1,G2,G3,C1,C2,C3,Young_mean,Aging_mean,logFC,pvalue,padj,classification
ST3GAL3,ST3GAL3,158.871793746837,120.038056852961,137.655340851068,77.8447878806645,62.4324253241549,48.4849158959669,62.9207097002621,138.855063816955,-1.141960404,0.00570188890387023,0.0245193770993492,Down in Young
STAM-DT,STAM-DT,52.089112703881,66.1974578233239,68.3836209389177,23.3534363641993,22.7027001178745,22.0385981345304,22.6982448722014,62.2233971553742,-1.454836043,0.00151625622973684,0.0101344372245127,Down in Young
STARD6,STARD6,6.07706314878612,4.41316385488826,3.55239589293079,0,0,1.10192990672652,0.36730996890884,4.68087429886839,-3.668093849,0.0064465729226554,0.0266930600177588,Down in Young
STC2,STC2,6383.52076186062,7438.82899379965,6882.76704255341,2618.92107798521,2407.62134750059,2403.30912657054,2476.61718401878,6901.70559940456,-1.478581676,0.000145282962754927,0.00270124812442841,Down in Young
STEAP1,STEAP1,386.327585887118,394.53684862701,449.378080455745,137.896481388606,137.351335713141,107.989130859199,127.745649320315,410.080838323291,-1.6826264,0.000217098266290358,0.00329541219524648,Down in Young
STIL,STIL,605.101859243418,620.490837997289,690.052902201806,330.284314293676,318.972936656137,353.719500059213,334.325583669675,638.548533147504,-0.933540462,0.000410915912585985,0.00467433982149232,Down in Young
STIM2,STIM2,1100.81658180869,1165.95789046148,1077.26405453126,454.83597490274,549.405342852564,543.251444016175,515.830920590493,1114.67950893381,-1.111657305,0.000121282559483337,0.00249098025163647,Down in Young
STK10,STK10,1140.75156821499,1141.2441728741,1076.37595555803,710.611706510637,786.648559084352,833.05900948525,776.773091693413,1119.45723221571,-0.527233714,0.00119377173563283,0.00874643588607932,Down in Young
STK17A,STK17A,1115.57516374145,1039.74140421167,1167.85015,659.456560189058,651.567493382999,714.050579558786,675.024877710281,1107.72223925137,-0.714582759,0.000503502668522945,0.0052507226472715,Down in Young
STKLD1,STKLD1,118.06865546213,115.624892998072,88.8098973232698,26.689641559085,20.4324301060871,28.6501775748896,25.2574164133539,107.501148594491,-2.089529398,0.00105829513495353,0.00808648538766807,Down in Young
STOML1,STOML1,406.295079090272,444.846916572736,449.378080455745,254.663663209602,212.270246102127,221.487911252031,229.47394018792,433.506692039584,-0.91772098,0.000407041520374453,0.0046545620877184,Down in Young
STPG1,STPG1,269.127082303385,224.188723828324,305.506046792048,110.094771431225,108.972960565798,102.479481325566,107.182404440863,266.273950974586,-1.312835172,0.00253853460849261,0.0140219770866693,Down in Young
STPG3,STPG3,6.94521502718414,6.17842939684356,6.21669281262888,4.44827359318083,4.54054002357491,3.30578972017956,4.09820111231177,6.44677907888553,-0.653459541,0.00744768094069886,0.0293836234340847,Down in Young
STPG3-AS1,STPG3-AS1,6.94521502718414,7.06106216782121,7.10479178586158,0,2.27027001178745,1.10192990672652,1.12406663950466,7.03702299362231,-2.64515977,0.000844797773289497,0.00711624990586188,Down in Young
STRBP,STRBP,111.123440434946,108.563830830251,131.438648038439,77.8447878806645,70.378370365411,87.0524626313952,78.4252069591569,117.041973101212,-0.57763059,0.011325994732005,0.0395706536240823,Down in Young
STRIP2,STRIP2,287.358271749744,358.348905016927,347.246698533985,125.663729007358,153.243225795653,143.250887874448,140.719280892486,330.984625100219,-1.233938294,0.00125978229669666,0.00901660073089088,Down in Young
STX1A,STX1A,201.41123578834,233.897684309078,182.060289512703,106.75856623634,130.540525677779,99.1736916053869,112.157594506502,205.789736536707,-0.875637867,0.0062943712051287,0.0262295485482867,Down in Young
STX1B,STX1B,273.467841695375,282.442486712849,293.960760140023,209.068858879499,191.83781599604,135.537378527362,178.814684467634,283.290362849416,-0.663813331,0.0104487312195602,0.0372521945280318,Down in Young
STXBP5-AS1,STXBP5-AS1,127.618326124509,125.333853478827,129.662450091974,32.249983550561,59.0270203064738,58.4022850565056,49.8930963045135,127.538209898437,-1.353999824,0.000955643609964809,0.00762021216580344,Down in Young
STYK1,STYK1,48.616505190289,44.1316385488826,60.3907301798234,7.78447878806645,11.3513500589373,7.71350934708565,8.9497793980298,51.0462913063317,-2.511749193,0.0010852820138539,0.00821159132548321,Down in Young
STYXL1,STYXL1,268.258930424987,308.0388371,363.232480052173,191.275764506776,181.621600942996,185.124224330056,186.007196593276,313.176749182787,-0.751615519,0.0100752653014004,0.0362812135369848,Down in Young
SUCLG2-AS1,SUCLG2-AS1,172.762223801205,136.808079501536,174.955497726841,105.646497838045,106.70269055401,107.989130859199,106.779439750418,161.508600343194,-0.596972528,0.0115199884266891,0.0400281197866025,Down in Young
SUGCT-AS1,SUGCT-AS1,23.4401007167465,24.7137175873742,16.8738804914213,6.67241038977124,9.08108004714981,6.61157944035913,7.45502329242673,21.675899598514,-1.539680154,0.00515091323100082,0.0227960598605447,Down in Young
SUMO2P17,SUMO2P17,18.2311894463584,30.0095142132402,23.0905733040501,10.0086155846569,7.94594504125608,2.20385981345304,6.71947347978867,23.7770923212162,-1.82299819,0.014597509401306,0.0474826619692725,Down in Young
SUPT5H,SUPT5H,3382.31971823868,3905.65001157611,3404.97146337416,2218.57645459894,2382.64837737093,1996.69699098846,2199.30727431944,3564.31373106298,-0.696574894,0.00260169175017184,0.0142217007416657,Down in Young
SUPV3L1,SUPV3L1,823.00798072132,855.271155077344,882.770379393301,570.491088325441,580.053988011694,633.60969636775,594.718257568295,853.683171730655,-0.521493638,0.000583917248601506,0.005754792724374,Down in Young
SURF2,SURF2,329.029561912849,391.888950314077,337.477609828425,200.172311693137,152.108090789759,210.468612184766,187.583004889221,352.798707351784,-0.911312548,0.00345349629805814,0.0171683148295231,Down in Young
SURF6,SURF6,1885.62587988049,2080.36544119432,2020.42516410439,1156.55113422702,1089.72960565798,1197.79780861173,1148.02618283224,1995.4721617264,-0.797574073,0.000207469897851667,0.00322103113782561,Down in Young
SUSD5,SUSD5,84.2107322046077,57.3711301135474,84.3694024571063,8.89654718636165,7.94594504125608,6.61157944035913,7.81802388932562,75.3170882584205,-3.267935961,0.00168921081893377,0.0108058694042542,Down in Young
SVIP,SVIP,182.311894463584,172.113390340642,196.269873084426,122.327523812473,103.297285536329,102.479481325566,109.368096891456,183.565052629551,-0.747094131,0.00147521218426581,0.00996715375510891,Down in Young
SYCP3,SYCP3,18.2311894463584,14.1221243356424,16.8738804914213,7.78447878806645,3.40540501768118,9.91736916053869,7.03575098876211,16.4090647578074,-1.221599566,0.0144186146778854,0.0471485462396523,Down in Young
SYNGR2,SYNGR2,524.363734552402,498.687515602373,486.678237331518,270.232620785735,272.432401414494,255.647738360553,266.104253520261,503.243162495431,-0.91926154,4.26512855512678e-05,0.00150917945776098,Down in Young
SYNJ1,SYNJ1,833.425803262097,907.346488565026,861.456004035717,604.965208672593,535.783722781839,585.124780471783,575.291237308738,867.40943195428,-0.592419791,0.00060599781371074,0.0058742765433016,Down in Young
SYNPO,SYNPO,1386.43854980163,1206.55899792645,1338.36515266168,644.99967101122,665.189113453724,577.411271124697,629.20001852988,1310.45423346325,-1.058475159,0.000342262744707047,0.00420099096217767,Down in Young
SYP,SYP,34.7260751359207,36.1879436100837,29.307266116679,22.2413679659041,10.2162150530435,17.6308785076243,16.6961538421906,33.4070949542278,-1.000595512,0.0149078768989986,0.0482068757990227,Down in Young
SYS1,SYS1,607.706314878612,676.096702568881,678.507615549781,434.818743733426,418.864817174785,428.650733716617,427.444764874943,654.103544332425,-0.613779858,0.000664460332580195,0.0062171340750771,Down in Young
SYT11,SYT11,2426.48450012246,2415.76589416583,2621.66816898292,1418.99927622468,1514.27009786223,1442.42624790502,1458.56520733064,2487.97285442374,-0.77042045,0.000145196978246443,0.00270124812442841,Down in Young
SYTL1,SYTL1,32.1216195007266,38.8358419230167,38.188255849006,25.5775731607898,21.5675651119808,17.6308785076243,21.592005593465,36.3819057575831,-0.7526967,0.00919860390716507,0.0340301609279267,Down in Young
SYTL3,SYTL3,72.0566059070354,81.2022149299439,79.0408086177101,44.4827359318083,43.1351302239616,30.8540373883426,39.4906345147042,77.4332098182298,-0.971423998,0.00179479241747532,0.0112632891963084,Down in Young
TACC3,TACC3,847.316233316465,1043.27193529558,990.230355154458,643.887602612925,642.486413335849,686.502331890623,657.625449279799,960.272841255501,-0.546177553,0.00737888108352056,0.0291819423298272,Down in Young
TACR3-AS1,TACR3-AS1,14.7585819327663,23.8310848163966,14.2095835717232,0,2.27027001178745,0,0.756756670595817,17.599750106962,-4.537758457,0.00631109875047536,0.0262859811180213,Down in Young
TAF1A,TAF1A,311.666524344888,398.950012481899,354.351490319846,216.853337667565,228.162136184639,238.016859852929,227.677444568378,354.989342382211,-0.640782065,0.00798715241921517,0.0309013802848117,Down in Young
TAF1A-AS1,TAF1A-AS1,157.135489990041,169.465492027709,182.060289512703,23.3534363641993,11.3513500589373,13.2231588807183,15.9759817679516,169.553757176818,-3.407684465,4.5663335149205e-05,0.00156230320277239,Down in Young
TAF1L,TAF1L,47.748353311891,63.5495595103909,48.8454435277984,22.2413679659041,7.94594504125608,11.0192990672652,13.7355373581418,53.3811187833601,-1.958338186,0.00407406190793921,0.0192667718538397,Down in Young
