,gene name,logFC,pvalue,padj,G1,G2,G3,B1,B2,B3,classification
ASB9,ASB9,1.14055338574777,0.0133338763582183,0.0480776267887255,15.5648754458364,12.0731269268386,18.7444719102503,29.2484152891468,32.4789660261207,40.5244562734936,Up
ASPH,ASPH,0.674976732356514,1.45239578068636e-23,9.3375580366332e-22,8031.47573005161,8332.31498366124,8699.30941354716,14328.589732901,12117.9022243456,13567.1613871417,Up
ASPHD2,ASPHD2,0.540036820465656,0.0027694408980445,0.0128187834566289,261.856139853484,254.464367534906,253.050370788379,504.535163737783,320.459131457724,293.269091452914,Up
ASPN,ASPN,0.649369699759238,1.61099602380466e-08,2.30996478494339e-07,1260.75491111275,992.782514214653,1298.99190338034,1550.16601032478,1908.68057013503,2113.67032458064,Up
ATAD2B,ATAD2B,0.52739334933143,7.88205713589034e-06,6.97208722930548e-05,385.459562511597,395.627082371789,362.705531463343,499.31223243615,569.464537657983,580.139584546855,Up
ATAD3A,ATAD3A,0.594285808422879,1.41329754810266e-07,1.73629830957517e-06,524.627860615546,599.012835985455,465.80012696972,855.516147207545,771.916759220802,772.097535316036,Up
ATAD3B,ATAD3B,0.624334098282064,3.46866164041941e-06,3.31266226359043e-05,276.505434390742,356.621595377387,325.216587642843,520.203957642683,514.250295413578,442.569719828943,Up
ATM,ATM,0.901580478273212,1.59494581968235e-51,3.75353671252216e-49,3261.29919635703,3161.30185068913,3164.06685845025,6016.81685948164,5719.54591719986,6172.51455028897,Up
ATP10A,ATP10A,0.759417792838384,0.000275195103110533,0.00171592240763038,84.2334435892325,91.0128029869373,99.3457011243265,169.222974172921,142.907450514931,152.499927555515,Up
ATP10D,ATP10D,0.538973260210275,1.11190229196094e-10,2.20933521250054e-09,903.678356767093,885.981776015696,969.08919775994,1388.25513997415,1313.23285965615,1306.38049829025,Up
ATP11B,ATP11B,0.534857824057156,6.43425842556995e-12,1.52532055598666e-10,1309.28069926742,1201.74048025609,1360.84866068417,1814.44633418743,1913.01109893851,1882.25435059779,Up
ATP11C,ATP11C,0.846405473650946,7.42596535109491e-26,5.45819092224317e-24,958.61321128181,950.06221893507,1052.50209776055,1841.60557695592,1715.97203838004,1766.01314707646,Up
ATP13A1,ATP13A1,0.559646004909485,6.93134624010277e-14,2.01362280578841e-12,1448.44899737137,1537.00192799369,1405.83539326877,2228.10249327679,2196.66073556663,2047.55147487125,Up
ATP13A2,ATP13A2,0.752369046816967,1.11596832212477e-10,2.21569809590902e-09,513.640889712603,502.427820570746,403.006146070381,862.828251029832,757.842540609483,769.964669196378,Up
ATP2B4,ATP2B4,0.730431967733497,9.23549551656691e-18,3.89652847024629e-16,2255.07577782913,2164.8045281893,2343.9962123768,3258.06454595889,4188.7039851687,3776.2394648537,Up
ATP9A,ATP9A,0.712563139466765,2.71085227756519e-09,4.37075943583295e-08,388.206305237333,442.990888007848,445.181207868444,604.815444729144,735.107264391199,751.835307179289,Up
ATP9B,ATP9B,0.618970405823384,1.19927261611653e-05,0.000102614213304273,267.349625304955,219.173688825686,266.171501125554,367.694363634989,373.508109300388,414.842460273395,Up
ATPSCKMT,ATPSCKMT,0.502983271421341,3.03465498060915e-05,0.000236108491242299,332.355869814037,395.627082371789,400.194475283844,543.18485536987,539.150836033604,516.153600957129,Up
ATRNL1,ATRNL1,0.754097888930931,3.43873230960395e-07,3.95030726403764e-06,190.440828984352,218.244986754391,198.691402248653,372.917294936622,333.450717868173,317.797051828976,Up
AUP1,AUP1,0.621682553686756,2.00024015531139e-11,4.37426772924532e-10,1312.94302290173,1279.75145424489,1156.53391686244,2181.09611156209,1773.35154502619,1814.00263476875,Up
AZIN2,AZIN2,1.12899202064978,3.68029898214291e-14,1.09903410349162e-12,166.635725361308,180.168201831284,155.579116855077,393.809020143156,351.855465282974,352.989342803326,Up
B3GALT2,B3GALT2,0.780295120895828,6.32444637131059e-05,0.0004592867108868,140.083879012528,104.014631985071,138.709092135852,182.802595557168,234.93118758894,239.947438461475,Up
B3GNT9,B3GNT9,0.704934099346773,4.77815973112101e-09,7.41496390942022e-08,353.414230711345,370.552126446816,345.835506744118,536.91733780791,648.496688321543,558.81092335028,Up
BACE1,BACE1,0.50539695723571,4.50974280255873e-11,9.4205148510779e-10,1256.17700656986,1164.59239740428,1208.08121461563,1655.66922261778,1719.21993498266,1776.67747767474,Up
BAK1,BAK1,0.639842601921888,1.68525081271051e-07,2.04204316710675e-06,388.206305237333,352.906787092206,345.835506744118,620.484238634044,508.837134409224,564.143088649424,Up
BBS9,BBS9,1.00973399050895,2.29885554146097e-15,7.77971534954576e-14,296.648214379471,320.402214596871,259.610935956967,577.65620196065,546.729261439698,640.926268957096,Up
BCAM,BCAM,0.658010968644329,0.000106466127100544,0.000734750899215269,205.09012352161,172.738585260922,144.332433708927,261.146565081668,290.145429833345,273.006863316167,Up
BCR,BCR,0.567793237434438,4.43915846803302e-09,6.9223886335552e-08,572.238067861634,616.658175340065,568.894722476096,884.764562496692,893.171565718319,827.552054427132,Up
BDH1,BDH1,0.972115929346803,0.0128062758039901,0.0464517232641336,21.0583608973081,26.9323600675631,21.5561426967878,40.7388641527402,55.2142422444052,40.5244562734936,Up
BDKRB1,BDKRB1,0.990431519210416,3.0352153026731e-06,2.93919754413629e-05,92.4736717664401,79.868378131394,83.4129000006138,196.382216941414,161.312197929733,150.367061435858,Up
BDKRB2,BDKRB2,0.548650879993215,2.83729189114875e-07,3.30677926359599e-06,460.537197015043,481.99637500225,450.804549441519,729.121209708018,652.827217125026,655.856331794699,Up
BDNF,BDNF,0.85336886752722,6.09280527068146e-16,2.17981367926807e-14,498.991595175345,580.438794559549,473.29791573382,919.235909087472,984.112670591457,902.202368615146,Up
BEND6,BEND6,0.944386870431113,2.22810091171547e-16,8.23562602122842e-15,335.102612539773,323.188320810757,314.907128092205,617.350479853064,591.117181675397,664.387796273329,Up
BFSP1,BFSP1,0.679816218814834,1.45002237410778e-08,2.09729427311614e-07,321.368898911094,325.045724953348,328.02825842938,519.159371382356,485.019225990069,556.678057230622,Up
BHMT2,BHMT2,0.844973212741741,7.89257700481449e-19,3.62832231769716e-17,681.192195982489,680.738618259439,661.679858431835,1102.03850464464,1329.47234266921,1204.00292454669,Up
BICC1,BICC1,1.09910326206614,2.13792145489279e-26,1.64197488505718e-24,585.056200581735,540.504605493852,549.213026970333,1318.26786053226,1050.15323484457,1218.93298738429,Up
BICD1,BICD1,0.538528019023756,3.42972588437709e-07,3.9417261821703e-06,485.257881546666,464.351035647639,507.975188767783,681.070241732991,680.975654347664,755.034606358775,Up
BIRC6,BIRC6,0.738542919578831,5.07903147449732e-30,4.84339462393328e-28,3871.99166237896,3677.6602023293,3700.15875508341,6694.75334243365,5894.93233374091,6179.97958170777,Up
BLMH,BLMH,1.07179024284656,1.84710529670914e-19,8.83991512522069e-18,323.200060728251,417.915932082875,416.127276407556,789.707212806965,784.90834563125,857.412180102338,Up
BMERB1,BMERB1,1.44844742871264,2.90987650718594e-48,6.22034601352782e-46,900.931614041357,819.115226882436,688.859342701698,2364.94329337959,2196.66073556663,2013.42561695673,Up
BMP1,BMP1,0.881273700898001,1.29678202662091e-24,8.91824465063799e-23,1815.59694171139,1919.62718136734,1650.45075169754,3200.61230164093,3701.51949477689,3019.07199237527,Up
BMP2,BMP2,0.962367169934143,3.917265977321e-19,1.84377443761905e-17,431.238607940527,412.343719655104,386.136121351156,860.739078509179,761.090437212095,774.230401435693,Up
BMP2K,BMP2K,0.854916744557222,2.20126416097223e-16,8.14817146569403e-15,611.608046930515,511.714841283699,510.78685955432,948.484324376619,964.625290975785,1042.97153251255,Up
BMS1P1,BMS1P1,0.513360865019361,0.000348304858634853,0.0021121699046575,227.979646236075,240.533836465477,207.126414608266,316.509636878982,331.285453466431,316.730618769147,Up
BNC2,BNC2,0.844218052459009,1.49237793407591e-18,6.69274104281733e-17,812.120265909231,680.738618259439,704.792143825411,1235.74554596645,1400.92606792667,1309.57979746974,Up
BOC,BOC,0.668727082652183,0.000767375869127101,0.00423236417863865,95.2204144921759,126.303481696158,116.215725843552,170.267560433248,197.039060558466,169.562856512776,Up
BOP1,BOP1,0.613985278349393,2.47393979309318e-06,2.44741625809588e-05,506.316242443974,698.38395761405,529.531331464571,979.821912186419,914.824209735733,759.30033859809,Up
BRD9,BRD9,0.584741301959981,7.10572868341609e-07,7.70723687894248e-06,648.231283273659,897.126200871239,651.370398881198,1138.59902375607,1107.53274149072,1048.30369781169,Up
BRINP3,BRINP3,1.04707351086454,1.9274005742256e-32,2.13110687629462e-30,1062.98943485977,978.851983145224,1101.2377247272,1995.15975722395,2403.44348593293,2096.60739562338,Up
BRWD3,BRWD3,0.646574690597303,2.09913691515373e-13,5.79000646747564e-12,907.340680401407,809.828206169483,786.3305966,1305.73282540834,1277.50599702741,1336.24062396546,Up
BTBD19,BTBD19,0.742125507453712,1.39983140860873e-06,1.44559079281929e-05,337.849355265509,430.917761081009,343.961059553093,530.64982024595,785.990977832121,544.947293572506,Up
BTBD9,BTBD9,0.638245526163975,4.39709443158868e-09,6.86514098351264e-08,545.686221512854,512.643543354994,492.979611239583,876.407872414078,716.702516976397,821.153456068159,Up
BTD,BTD,0.664678979905854,2.41652036400535e-14,7.39720529564023e-13,947.626240378866,958.420537576728,836.003447197163,1494.80293852747,1378.19079170839,1473.81048868337,Up
BTN3A2,BTN3A2,0.542635045919991,3.94065582956356e-07,4.48074926152324e-06,560.335516050112,525.645372353128,559.522486520971,741.656244831938,894.25419791919,761.433204717748,Up
BTN3A3,BTN3A3,0.532147978871642,0.000169914042485586,0.00111702588873405,343.34284071698,325.045724953348,347.709953935143,402.165710225769,582.456124068431,485.227042222094,Up
BVES,BVES,0.590389441242434,1.27569470295521e-05,0.00010842982279724,253.615911676276,248.892155107135,298.974326968492,415.745331610016,389.747592313448,400.978830495621,Up
BZW2,BZW2,0.526389506541988,1.64479628904918e-07,1.99868850813309e-06,536.530412427068,578.581390416959,576.392511240196,790.751799067291,775.164655823414,870.209376820283,Up
C10orf105,C10orf105,1.91093416878891,0.00869206041650515,0.0337985044420479,6.4090663600503,4.64351035647639,2.81167078653754,12.5350351239201,15.1568508121897,24.5279603760619,Up
C11orf24,C11orf24,0.604972646106554,4.06947916598323e-08,5.46545966313098e-07,821.276074995017,706.742276255707,627.002585397872,1198.14044059469,1004.682682,1074.96452430741,Up
C11orf87,C11orf87,3.49213749865165,0.000165811268258364,0.00109201300471465,0.915580908578615,0.928702071295279,2.81167078653754,15.6687939049001,21.6526440174138,14.9300628376029,Up
C12orf57,C12orf57,0.543363753587213,3.96182821518284e-05,0.000299613258773202,464.199520649358,330.617937381119,383.324450564618,542.140269109543,571.629802059724,603.601111863088,Up
C16orf74,C16orf74,1.54611989467371,2.25951415528518e-05,0.000181411759347028,25.6362654402012,14.8592331407245,24.3678134833254,61.6305893592737,61.7100354496293,66.1188497093842,Up
C17orf67,C17orf67,0.766746470734002,0.000297061326061863,0.00183575454978051,76.9087963206036,91.9415050582326,104.031819101889,153.554180268021,160.229565728862,150.367061435858,Up
C1orf21,C1orf21,0.639977888587819,1.13852831792816e-07,1.41981178471041e-06,381.797238877282,332.47534152371,403.006146070381,561.98740805575,623.596147701518,555.611624170793,Up
C1QTNF1,C1QTNF1,0.970823434621797,1.45123083376779e-08,2.09729427311614e-07,176.707115355673,133.73309826652,133.085750562777,297.707084193102,304.219648444664,267.674698017023,Up
C1QTNF7,C1QTNF7,1.09753887773366,0.000239881199867172,0.00151786693117728,44.8634645203521,33.43327457,35.6144966294755,79.3885557848271,88.7758404713966,75.7167472478433,Up
C2CD2,C2CD2,1.24852105059813,5.67588358930567e-23,3.5083798995872e-21,357.992135254238,377.053040945883,317.718798878742,952.662669417926,706.958827168561,841.415684204906,Up
C3AR1,C3AR1,2.26753046174528,2.71751977814361e-20,1.3941963469788e-18,32.9609127088301,52.9360180638309,36.5517202249881,191.159285639781,173.22115213931,225.017375623872,Up
