Gene	Pi-score
AMPD3	0.020582386
AMPD3	-0.007291514
AMPD3	4.21E-06
AMPH	0.103674478
AMPH	0.051833146
AMT	0.046541877
AMTN	0.001608112
AMY1A	0.130378955
AMY1A	0.00144474
AMY1A	-0.002709428
AMY1B	-0.321792865
AMY1B	0.034457516
AMY1B	0.039956073
AMY1C	-0.135717275
AMY2A	0.053856827
AMY2A	-0.001599341
AMY2A	-0.002044728
AMY2A	-7.11E-07
AMY2B	0.466776669
AMY2B	0.087787635
AMZ1	0.004663453
AMZ1	0.000683614
AMZ2	-0.257539264
AMZ2	-0.032256294
ANAPC1	0.039592038
ANAPC1	0.044494459
ANAPC10	-0.007504593
ANAPC11	-0.280123453
ANAPC11	0.009408489
ANAPC11	0.008306973
ANAPC11	0.004743411
ANAPC11	-0.002276353
ANAPC13	-0.154069597
ANAPC15	-0.000814958
ANAPC16	0.964635889
ANAPC2	0.358338948
ANAPC2	0.009558562
ANAPC4	0.013175754
ANAPC5	-0.025308148
ANAPC7	-0.009275684
ANG	0.475152631
ANG	0.304440052
ANGEL1	-0.294339075
ANGEL2	0.234387854
ANGPT1	-0.05372106
ANGPT1	0.010703588
ANGPT2	-0.458683095
ANGPT2	-0.132026959
ANGPT2	-0.001208297
ANGPT4	0.009536902
ANGPTL1	-1.028086839
ANGPTL1	2.21E-06
ANGPTL2	-0.100647526
ANGPTL3	0.033823583
ANGPTL3	-0.001766246
ANGPTL4	0.699396968
ANGPTL4	-0.004455469
ANGPTL4	3.81E-06
ANGPTL5	0.002514085
ANGPTL6	-0.019083878
ANGPTL7	0.019615758
ANGPTL8	0.034614615
ANK1	0.035676524
ANK1	0.037948034
ANK2	-0.217149491
ANK2	0.083492063
ANK3	0.076915223
ANK3	0.050224717
ANK3	-0.000630336
ANKAR	1.101394414
ANKAR	0.080446616
ANKDD1A	0.032727476
ANKEF1	-0.016757927
ANKEF1	-0.013025839
ANKEF1	0.000372123
ANKFN1	0.004373845
ANKFY1	-0.102351191
ANKFY1	-0.019581598
ANKH	-0.029374372
ANKH	-0.004788206
ANKHD1	0.022436908
ANKHD1	0.008887501
ANKHD1	-0.002316867
ANKHD1-EIF4EBP3	-0.009363043
ANKIB1	0.025643659
ANKK1	0.032436145
ANKLE1	-0.025250368
ANKLE1	0.026438792
ANKLE1	0.004993734
ANKLE2	0.170245854
ANKMY1	0.226331642
ANKMY1	-0.00607112
ANKMY1	-0.009271368
ANKMY2	-0.050899306
ANKRA2	0.70735127
ANKRA2	0.322006061
ANKRD1	-0.001894559
ANKRD10	1.186855607
ANKRD10	0.265356277
ANKRD11	0.080012037
ANKRD11	0.013990191
ANKRD12	0.147660805
ANKRD13A	0.088138423
ANKRD13B	0.140954568
ANKRD13C	0.14652516
ANKRD13D	0.079718436
ANKRD13D	0.082806444
ANKRD13D	-0.044736585
ANKRD13D	-0.000832971
ANKRD13D	0.000485036
ANKRD13D	5.36E-06
ANKRD16	-0.010758353
ANKRD16	0.011778685
ANKRD16	-0.003608022
ANKRD17	0.032791758
ANKRD17	-0.018468093
ANKRD17	0.010611041
ANKRD18A	0.184757834
ANKRD18A	0.003526647
ANKRD18A	-0.000146877
ANKRD18DP	0.00641571
ANKRD2	-0.074792951
ANKRD20A1	0.354923761
ANKRD20A1	0.041295319
ANKRD20A1	0.055025268
ANKRD20A1	0.000882672
ANKRD20A2	-0.003175427
ANKRD20A3	0.013098647
ANKRD20A3	-9.41E-05
ANKRD20A4	-0.00193368
ANKRD20A4	-0.000125733
ANKRD20A8P	-0.035347069
ANKRD20A8P	0.078327268
ANKRD20A8P	0.006324
ANKRD20A8P	-0.003019202
ANKRD22	-0.002713915
ANKRD22	-0.0002657
ANKRD23	0.094295409
ANKRD23	-0.018343629
ANKRD24	-0.007938127
ANKRD24	0.006721721
ANKRD26	-0.084729032
ANKRD27	0.004699172
ANKRD28	0.065847846
ANKRD28	0.039671439
ANKRD29	-0.433071545
ANKRD29	-0.020398189
ANKRD30A	-0.033847805
ANKRD30BL	-0.003142532
ANKRD30BL	-0.003369007
ANKRD30BP2	-0.030512258
ANKRD31	0.08003659
ANKRD33	0.002204613
ANKRD33B	-0.258325546
ANKRD34A	-0.108507128
ANKRD34B	-0.001104581
ANKRD34C	0.026269052
ANKRD34C-AS1	0.001319311
ANKRD35	0.97261211
ANKRD35	0.62027524
ANKRD36B	0.019179958
ANKRD36B	-0.000573025
ANKRD36BP1	0.155543386
ANKRD37	0.134123093
ANKRD39	0.005278867
ANKRD40	-0.010968009
ANKRD42	0.014272768
ANKRD44	0.212990822
ANKRD44	0.017870259
ANKRD45	-0.027935051
ANKRD46	0.440222871
ANKRD49	0.421907867
ANKRD50	0.03008053
ANKRD52	-0.003498784
ANKRD53	0.034925807
ANKRD54	-0.009269415
ANKRD55	-0.608156946
ANKRD6	0.210897824
ANKRD6	-0.04757952
ANKRD9	0.293187212
ANKRD9	0.031353878
ANKS1A	0.197698083
ANKS1B	-1.585529546
ANKS1B	-0.003340588
ANKS1B	0.002952364
ANKS3	-0.033966993
ANKS4B	-0.005516107
ANKS6	0.064312525
ANKS6	0.000529226
ANKS6	2.79E-05
ANKUB1	0.081088809
ANKZF1	0.119074851
ANKZF1	0.002969339
ANKZF1	-0.000172037
ANLN	-1.336147473
ANO1	0.062376025
ANO1	-0.028879677
ANO1	0.001201913
ANO10	-0.006302354
ANO3	-0.050403479
ANO3	-0.00040735
ANO4	-0.331504328
ANO4	-0.011053769
ANO5	-0.04432058
ANO6	-0.001402008
ANO7	0.317631258
ANO7	-0.037542606
ANO7	0.003723095
ANO8	-0.466228103
ANO9	0.031703813
ANO9	0.004227899
ANO9	-0.000800489
ANOS1	0.128712804
ANP32A	-0.388148359
ANP32AP1	-0.291727257
ANP32B	0.010206763
ANP32C	-0.372904646
ANP32C	-0.000810332
ANP32D	0.00252315
ANP32E	-0.088309807
ANPEP	-0.046540333
ANTXR1	0.177832543
ANTXR1	0.165858198
ANTXR1	0.018481336
ANTXR1	-1.45E-05
ANTXR2	-0.098461178
ANXA1	1.564268691
ANXA10	0.000465027
ANXA11	0.765324347
ANXA11	0.719909678
ANXA11	0.277217597
ANXA13	-0.130873571
ANXA13	-0.033347963
ANXA13	0.00095152
ANXA2	0.993142503
ANXA2	0.342988934
ANXA2	0.086100406
ANXA2P1	0.130474011
ANXA2P1	0.012679814
ANXA2P2	0.617036358
ANXA2P3	0.106580987
ANXA2R	-0.114120119
ANXA3	1.259483076
ANXA4	-0.000992897
ANXA5	-0.010287815
ANXA6	-0.734723974
ANXA7	0.026772673
ANXA7	0.005101815
ANXA8	0.095256114
ANXA8	0.047426874
ANXA8	-0.000581326
ANXA8	0.000302829
ANXA8	3.83E-05
ANXA8L1	-0.253982832
ANXA9	0.006992421
AOAH	-0.126986317
AOC1	-0.087632614
AOC2	0.083560361
AOC2	-0.100222045
AOC2	0.00358565
AOC3	-0.082970088
AOC4P	0.701479004
AOX1	-3.62975245
AP1AR	-0.162578103
AP1AR	0.128637513
AP1B1	-0.489645221
AP1B1	-0.296580816
AP1G1	-0.161987341
AP1G1	-0.083306419
AP1G2	-0.009458552
AP1M1	0.00178674
AP1M2	-0.000317194
AP1S1	-0.129036891
AP1S2	-0.002297066
AP1S2	-0.00025756
AP1S3	-0.024944241
AP2A1	-0.049751532
AP2A1	0.01702898
AP2A1	-0.00437808
AP2A2	0.004728841
AP2B1	-0.377898286
AP2B1	-0.324286786
AP2M1	-0.097442238
AP2M1	-0.051835993
AP2S1	-0.39497405
AP2S1	-0.024897957
AP3B1	0.106766179
AP3B2	-0.002835397
AP3D1	-0.051886395
AP3M1	0.009546523
AP3M1	0.003737792
AP3M1	0.003114421
AP3M2	0.11247431
AP3S1	-0.186297812
AP3S2	0.020947918
AP4B1	0.045457701
AP4E1	0.036878289
AP4M1	0.000243907
AP4S1	0.008297171
AP5B1	-0.48213611
AP5M1	0.056391731
AP5M1	-0.024880996
AP5M1	0.005287977
AP5M1	0.000898383
AP5S1	0.101675156
AP5Z1	0.008826606
APAF1	-0.229819811
APAF1	-0.007540908
APBA1	0.008969994
APBA1	0.005314703
APBA2	-0.029112166
APBA3	0.052445431
APBB1	0.058061384
APBB1	-0.01145921
APBB1	2.02E-05
APBB1IP	0.021998137
APBB2	-0.120556491
APBB2	0.005937811
APBB2	-8.06E-05
APBB3	0.123857901
APBB3	0.041883555
APC	0.050553371
APC2	-3.70E-06
APCDD1	0.090223937
APCDD1L	-0.006207383
APCS	-0.000161286
APEH	-0.235200116
APEX1	-0.53180917
APEX1	-0.119810017
APEX2	-0.015482745
APH1A	0.001161159
APH1A	-0.000289686
APH1B	0.293782247
APH1B	-0.214635009
API5	-0.014910192
APIP	0.113814301
APIP	0.008390293
APITD1	-0.289573862
APITD1	-0.004631068
APLF	-0.166190383
APLF	-0.007352571
APLN	-0.291792393
APLNR	0.005750037
APLP1	0.153866159
APLP1	0.060643043
APLP2	-0.290281635
APLP2	-0.127148271
APMAP	-0.161007037
APOA1	0.017164715
APOA2	-0.007652275
APOA4	0.019178547
APOA5	-0.027170055
APOB	-0.004829302
APOBEC1	0.009403993
APOBEC2	-0.000628075
APOBEC3A	-6.27E-05
APOBEC3B	-0.358355268
APOBEC3C	0.060913104
APOBEC3D	-0.020510334
APOBEC3D	-0.000222933
APOBEC3F	-0.739478545
APOBEC3F	-0.453044385
APOBEC3F	-0.134734483
APOBEC3F	-0.039212991
APOBEC3G	-0.301131886
APOBEC3G	-0.094896557
APOBEC3H	0.006643483
APOBEC4	0.13420121
APOBR	-0.003438015
APOC1	-0.136315977
APOC2	-0.019913997
APOC3	0.014394741
APOC4	-0.00545752
APOD	-0.016608141
APOE	-0.134048404
APOF	-0.018401963
APOH	-0.013553376
APOL1	1.475362897
APOL1	0.072674247
APOL2	1.37347795
APOL2	0.777829942
APOL2	-0.014831939
APOL2	0.007637414
APOL3	0.019627762
APOL3	-0.001241515
APOL3	-0.000458935
APOL4	0.016898828
APOL4	-0.037025231
APOL5	-0.004982462
APOL6	-0.196234784
APOLD1	-0.076071158
APOM	-0.00749198
APOO	0.502965411
APOOL	-0.23576503
APOPT1	0.765280188
APOPT1	-1.23E-05
APP	-0.192959339
APP	-0.09476719
APP	-0.084705736
APPBP2	-0.136202683
APPBP2	0.029136422
APPL1	0.030451509
APPL2	-0.013276498
APRT	-0.23220628
APRT	-0.040067587
APTX	0.177720496
APTX	0.014296578
AQP1	-0.001010578
AQP1	-4.35E-06
AQP10	-0.003094472
AQP11	-0.182037151
AQP12A	0.01144837
AQP12B	-0.177468108
AQP12B	-0.397862021
AQP2	0.04384077
AQP3	-0.002087353
AQP4	0.000966376
AQP4	0.000592708
AQP5	-0.008812773
AQP6	-0.001904389
AQP7	0.006763889
AQP7P1	0.56535068
AQP8	-0.176498537
AQP9	0.061400667
AQR	-0.065857273
AQR	0.000203477
AR	0.031922617
AR	0.071362229
AR	0.022047955
AR	-0.016192534
ARAF	-0.203927353
ARAP1	2.000294626
ARAP1	-0.096065794
ARAP1	-0.014701603
ARAP2	-0.009219756
ARAP2	0.004763018
ARAP3	-0.070051542
ARAP3	0.0034985
ARC	0.066772495
ARCN1	-0.026448563
AREG	-0.009323817
ARF1	0.084943835
ARF1	0.090804501
ARF1	0.003454963
ARF3	-0.289514476
ARF4	-0.03905801
ARF4	0.003601533
ARF5	-0.025148468
ARF6	-0.173003561
ARFGAP1	-0.008190384
ARFGAP1	0.000624965
ARFGAP2	-2.25E-05
ARFGAP3	-0.058425943
ARFGAP3	-0.000839832
ARFGEF1	0.142961194
ARFGEF1	0.121570693
ARFGEF2	-0.095998995
ARFGEF3	-0.513418959
ARFIP1	0.092636867
ARFIP1	0.000988456
ARFIP1	0.000521108
ARFIP2	0.372253961
ARFRP1	-4.84E-05
ARG1	0.000144505
ARG2	0.080420342
ARGFX	-0.003118335
ARGFXP2	0.032143191
ARGFXP2	0.002049261
ARGLU1	0.133626316
ARHGAP1	-0.084519334
ARHGAP10	0.009914666
ARHGAP11A	-0.125516222
ARHGAP11A	0.001664006
ARHGAP11A	-0.00013426
ARHGAP11B	-2.120274912
ARHGAP11B	0.107330796
ARHGAP11B	-0.004709258
ARHGAP11B	0.004232448
ARHGAP12	0.146963889
ARHGAP12	0.111095217
ARHGAP15	-0.001129697
ARHGAP17	0.089253795
ARHGAP17	0.037097741
ARHGAP17	0.008535582
ARHGAP18	0.025489892
ARHGAP19	-0.064291586
ARHGAP20	0.048869157
ARHGAP21	0.642156898
ARHGAP22	0.044150471
ARHGAP24	-0.302041319
ARHGAP24	-0.119245566
ARHGAP24	-0.046920491
ARHGAP24	-0.020673185
ARHGAP25	0.007140759
ARHGAP25	0.001038179
ARHGAP25	1.74E-05
ARHGAP26	0.000262386
ARHGAP27	-0.095593875
ARHGAP27	-0.018841282
ARHGAP28	-0.02339983
ARHGAP28	0.002230503
ARHGAP29	0.002059483
ARHGAP30	-0.021302354
ARHGAP30	-0.003690728
ARHGAP30	-0.000456158
ARHGAP31	-0.02698801
ARHGAP31	-0.051268814
ARHGAP32	0.06155873
ARHGAP33	-0.006487118
ARHGAP35	-0.157496539
ARHGAP35	-0.000662798
ARHGAP35	-3.59E-05
ARHGAP36	0.034613118
ARHGAP39	0.05758684
ARHGAP4	-0.027207461
ARHGAP40	-0.034478866
ARHGAP42	-0.058113479
ARHGAP42	-0.035113952
ARHGAP42	0.021414992
ARHGAP44	-0.000990324
ARHGAP44	0.000913478
ARHGAP45	0.002870814
ARHGAP5	0.02726602
ARHGAP6	-0.363465064
ARHGAP6	-0.043136352
ARHGAP8	0.056495369
ARHGAP8	0.017432316
ARHGAP8	-0.002107714
ARHGAP9	-0.005489942
ARHGDIA	0.009894159
ARHGDIB	-0.065380649
ARHGDIG	-0.085843073
ARHGDIG	-0.011858248
ARHGEF1	-0.332048682
ARHGEF1	-0.00505903
ARHGEF1	-1.69E-05
ARHGEF10	0.000809394
ARHGEF10L	-0.647655483
ARHGEF10L	-0.14212587
ARHGEF10L	0.00020027
ARHGEF11	-0.068342382
ARHGEF11	-0.250369537
ARHGEF11	0.006971809
ARHGEF12	0.326359009
ARHGEF15	-0.042025785
ARHGEF16	0.027567821
ARHGEF17	0.005503911
ARHGEF18	0.066830486
ARHGEF19	0.00144512
ARHGEF2	0.00127299
ARHGEF25	-0.083379386
ARHGEF25	0.024426373
ARHGEF26	-0.001904439
ARHGEF28	-0.001616425
ARHGEF3	0.116288789
ARHGEF35	0.010363664
ARHGEF37	0.570501901
ARHGEF37	0.073996505
ARHGEF38	-1.14E-06
ARHGEF39	0.079805297
ARHGEF39	0.022641307
ARHGEF39	-0.004875482
ARHGEF39	0.004953639
ARHGEF3-AS1	-0.0024761
ARHGEF4	0.019767523
ARHGEF4	-0.000398443
ARHGEF40	-0.372006392
ARHGEF5	0.299627529
ARHGEF6	-0.13825599
ARHGEF7	0.017918217
ARHGEF7	0.024691254
ARHGEF7	-0.009876902
ARHGEF7	0.003802876
ARHGEF9	-0.030720508
ARID1A	0.00516437
ARID1A	0.003431917
ARID1B	0.085590043
ARID1B	1.18E-07
ARID2	0.295025786
ARID2	0.006596065
ARID3A	8.87E-05
ARID3B	-0.00099635
ARID3C	0.04436304
ARID4A	0.380245188
ARID4A	0.08588451
ARID4A	-0.004062375
ARID4B	0.250077892
ARID4B	0.202992788
ARID4B	0.021918226
ARID5A	0.196865359
ARID5A	0.475564115
ARID5A	0.012384993
ARID5B	0.072509618
ARIH1	0.078536185
ARIH2	0.756090015
ARIH2OS	0.116677181
ARL1	-0.02958018
ARL10	0.005826877
ARL11	0.019121907
ARL13A	0.029712582
ARL13B	0.024920304
ARL13B	-0.015199139
ARL14	-0.009910004
ARL14EP	0.114734332
ARL14EPL	0.155797278
ARL14EPL	-1.82E-05
ARL15	-0.169848936
ARL15	0.008907387
ARL16	0.795553834
ARL16	-0.042554248
ARL17A	0.039009789
ARL17B	-0.369228562
ARL17B	0.015258943
ARL17B	0.032440516
ARL17B	0.008569771
ARL2	-0.000262444
ARL2BP	0.004783018
ARL3	0.000343566
ARL4A	1.297392525
ARL4A	-0.106082599
ARL4A	0.107854947
ARL4A	-0.03597787
ARL4A	-0.012260455
ARL4C	0.022228772
ARL4D	0.940683589
ARL5A	0.181083825
ARL5A	-0.055268769
ARL5A	-0.004556983
ARL5B	0.041390129
ARL5B	-0.000158303
ARL5C	0.02030036
ARL6	0.018726765
ARL6	-0.023856764
ARL6	-0.003479658
ARL6	-0.002234437
ARL6IP1	-0.090414941
ARL6IP1	0.008925651
ARL6IP4	-0.293416873
ARL6IP4	-0.257765888
ARL6IP4	-0.039728644
ARL6IP5	0.234545829
ARL6IP6	-0.002281383
ARL6IP6	-0.005080742
ARL8A	0.008694004
ARL8B	0.324747265
ARL9	0.024654405
ARMC1	0.004293549
ARMC10	-0.033294594
ARMC10	-4.30E-07
ARMC12	-0.111822864
ARMC2	0.005984826
ARMC2	0.001147872
ARMC3	0.162579435
ARMC4	0.045154303
ARMC5	1.57E-06
ARMC6	-0.000446261
ARMC7	6.65E-06
ARMC8	-0.204937096
ARMC8	-0.0503617
ARMC8	0.003640706
ARMC8	-0.000647491
ARMC9	0.045815873
ARMCX1	-0.190247385
ARMCX1	-0.050170927
ARMCX2	0.144527589
ARMCX3	0.092741717
ARMCX3	0.025275088
ARMCX3	-0.00472
ARMCX3	0.002625794
ARMCX4	-0.008889519
ARMCX5	-0.061208513
ARMCX6	-0.155016562
ARMCX6	-0.058791921
ARMCX6	0.001864976
ARMS2	-0.003155115
ARMT1	-0.085451688
ARMT1	0.000311382
ARNT	0.545628817
ARNT2	0.843797753
ARNTL	-0.042101656
ARNTL	-0.000756452
ARNTL2	0.003515351
ARPC1A	-0.04760387
ARPC1B	0.007094117
ARPC2	-1.137572465
ARPC2	-0.032726584
ARPC2	0.004846677
ARPC3	0.433481075
ARPC4	-0.048859021
ARPC4	0.005804849
ARPC4	0.000113373
ARPC5	0.297516894
ARPC5L	-0.350510245
ARPIN	-0.000128534
ARPP19	0.015650739
ARPP19	0.010753062
ARPP21	-0.108729875
ARPP21	-0.047584621
ARPP21	-0.017497683
ARPP21	-0.006904662
ARPP21	0.009632438
ARPP21	-0.006473855
ARPP21	-0.003145141
ARR3	0.009001963
ARRB1	-0.080005207
ARRB1	-0.017932726
ARRB1	-0.009228792
ARRB2	-0.076552186
ARRB2	0.069480841
ARRDC1	-0.045683275
ARRDC2	-0.132343771
ARRDC2	0.06313525
ARRDC2	0.016192781
ARRDC3	0.447361932
ARRDC3	-0.019609666
ARRDC3-AS1	0.107808297
ARRDC3-AS1	0.005033848
ARRDC4	0.18136487
ARRDC4	-0.282406257
ARRDC5	0.082866933
ARSA	0.432652492
ARSA	0.072645972
ARSB	-0.996818714
ARSB	-0.413534516
ARSB	-0.385133167
ARSB	-0.342546795
ARSD	0.080006026
ARSD	0.033424302
ARSD	0.004319969
ARSE	-1.020785173
ARSF	-0.106850885
ARSG	0.001261288
ARSH	0.045381928
ARSI	5.41E-05
ARSJ	-0.116749391
ARSK	0.012761319
ART1	0.148871032
ART3	-0.002317503
ART4	0.02242172
ART5	0.011725327
ART5	6.07E-05
ARTN	0.006676028
ARTN	0.000567253
ARV1	-0.017698611
ARVCF	0.006923615
ARX	-0.033656164
AS3MT	0.446471907
ASAH1	-0.4456457
ASAH1	-0.000904286
ASAH2	0.266204799
ASAH2	0.208435374
ASAH2B	0.027915693
ASAH2B	0.002088359
ASAH2B	-0.001950099
ASAP1	0.034395367
ASAP1	-0.029479105
ASAP1	0.010499992
ASAP1-IT1	0.005627678
ASAP2	0.417335517
ASAP2	0.233722337
ASAP2	0.141400248
ASAP3	0.047177642
ASB10	-0.084415946
ASB11	0.011945396
ASB11	-0.003852994
ASB11	0.001262914
ASB12	0.006109087
ASB13	-0.047658983
ASB14	-0.011381465
ASB15	-0.011816487
ASB16	0.168242021
ASB17	-0.070119792
ASB17	-2.79E-05
ASB18	-1.06E-05
ASB2	-0.048279424
ASB3	-0.122757234
ASB3	-0.000676717
ASB3	-2.60E-05
ASB4	-0.012922934
ASB4	-0.009215576
ASB4	0.000691519
ASB5	-0.010458237
ASB5	-0.003453817
ASB6	0.260924185
ASB6	0.076590527
ASB6	0.004298598
ASB7	0.043266821
ASB7	-0.020407826
ASB7	-0.009507989
ASB8	0.231208927
ASB8	0.00011444
ASB9	-0.632305874
ASB9	-0.082534396
ASCC2	-0.002086306
ASCC3	-0.060686317
ASCC3	-0.035907126
ASCC3	0.002909303
ASCC3	0.000106301
ASCL1	0.00822064
ASCL2	0.205959206
ASCL3	-0.000794182
ASCL4	0.031590364
ASF1A	-0.005986756
ASF1B	-0.391950572
ASGR1	-0.004210667
ASGR2	-0.058254512
ASGR2	-0.15789057
ASGR2	0.004504074
ASH1L	-0.025379256
ASH2L	-0.027554305
ASIC1	-0.302310112
ASIC1	-0.003445505
ASIC2	-0.065408888
ASIC2	-0.003022786
ASIC3	-0.100504512
ASIC3	-0.000972595
ASIC5	0.008897944
ASIP	-0.018503915
ASL	0.410282934
ASL	-0.282780176
ASL	-0.008982185
ASMT	-0.000776949
ASMTL	0.049100081
ASMTL	-0.010391483
ASMTL	0.00031944
ASMTL-AS1	-0.000389508
ASNA1	-0.017287965
ASNS	0.178005739
ASNS	-0.008015331
ASNSD1	0.028043219
ASPA	-0.709312624
ASPDH	-0.111596128
ASPG	-0.245849645
ASPH	-0.127011454
ASPH	-0.076532708
ASPH	-0.038049728
ASPHD1	0.137657097
ASPHD1	-0.004720463
ASPHD2	-0.809801368
ASPM	-0.359695872
ASPN	-0.000960787
ASPRV1	0.154225113
ASPSCR1	0.049322441
ASRGL1	0.900710847
ASS1	0.827005556
ASS1	-0.14355666
ASS1	-0.042584841
ASTE1	0.001912209
ASTL	0.001922307
ASTN1	-0.124278797
ASTN1	0.011437799
ASTN2	-0.022682458
ASTN2	0.00625248
ASTN2	0.003441381
ASUN	-1.023964954
ASUN	-0.272012096
ASXL1	0.041043645
ASXL2	0.764461513
ASXL3	0.013142865
ASZ1	-0.034429882
ASZ1	-0.013174694
ATAD1	-0.008261301
ATAD1	-0.001009519
ATAD2	0.07535438
ATAD2B	0.213676087
ATAD3A	-0.078737397
ATAD3B	-0.197944768
ATAD3C	-0.067871258
ATAD5	-0.001760404
ATAD5	0.000640093
ATAT1	0.034817798
ATAT1	-0.00409149
ATAT1	0.000963516
ATCAY	0.012145371
ATE1	-0.047313295
ATE1	0.017127627
ATE1	0.000493279
ATE1	-0.000240206
ATF1	-0.004526812
ATF2	-0.007834406
ATF3	0.580011139
ATF3	0.013901306
ATF3	0.007679444
ATF4	0.378370229
ATF4	0.012973354
ATF4	-0.007713114
ATF5	0.299397599
ATF6	-0.005290573
ATF6B	0.012138321
ATF6B	0.001722503
ATF6B	0.001395396
ATF7	0.017845818
ATF7IP	-0.074006092
ATF7IP2	-0.051168244
ATG10	-0.385541052
ATG10	0.038324598
ATG101	-0.225155313
ATG12	0.111285681
ATG12	0.000332531
ATG13	0.151786524
ATG14	0.103983151
ATG16L1	0.123898385
ATG16L1	0.060888591
ATG16L2	-0.083939719
ATG2A	0.027456016
ATG2B	0.150083565
ATG3	-0.666754989
ATG3	-0.078025049
ATG4A	0.028702947
ATG4A	-0.018104469
ATG4A	-0.005804126
ATG4B	-0.135821056
ATG4B	-0.056930029
ATG4C	-1.868540168
ATG4C	-0.31522804
ATG4D	0.012582888
ATG4D	-0.000848992
ATG5	0.232505104
ATG7	0.233471258
ATG9A	0.056099998
ATG9A	0.064526304
ATG9A	0.00892266
ATG9B	0.011603947
ATIC	-0.227037754
ATL1	-0.894816303
ATL1	-0.347680164
ATL1	-0.171899502
ATL1	-0.005759117
ATL2	-0.129420527
ATL3	0.555322627
ATM	-0.137224409
ATM	-0.093392381
ATM	0.004274492
ATMIN	-0.003976003
ATMIN	-0.00199813
ATN1	-0.109407423
ATN1	-0.113080555
ATN1	0.050269739
ATOH1	0.020781271
ATOH7	-0.382671279
ATOH7	-0.009743409
ATOH8	2.830457092
ATOX1	-0.051068223
ATP10A	-0.00080493
ATP10A	-0.00038991
ATP10B	-0.00139357
ATP10D	-0.045728001
ATP11A	0.01108047
ATP11A	-0.000607817
ATP11AUN	-0.015400606
ATP11B	0.381542656
ATP11B	0.119476385
ATP11C	-0.334343573
ATP11C	0.006360977
ATP11C	-0.000287034
ATP12A	-0.280553011
ATP13A1	1.33E-05
ATP13A2	0.634972678
ATP13A3	-0.035421327
ATP13A3	0.006629938
ATP13A4	-0.0141298
ATP13A5	-0.032962657
ATP1A1	0.265836544
ATP1A1	0.16750787
ATP1A1-AS1	0.274292458
ATP1A2	-0.000707628
ATP1A3	0.266573051
ATP1A4	0.032616834
ATP1A4	-0.006712388
ATP1B1	0.097516251
ATP1B1	0.008574721
ATP1B2	-0.00060811
ATP1B3	0.015004912
ATP1B3	-0.00696431
ATP1B4	0.002493996
ATP23	-0.076957818
ATP2A1	0.033186499
ATP2A1	-0.030056842
ATP2A1	0.002670511
ATP2A1	-0.000461432
ATP2A2	0.322157232
ATP2A2	0.100011861
ATP2A2	0.146294075
ATP2A3	-0.078532258
ATP2A3	0.035105655
ATP2B1	0.269170777
ATP2B1	0.107342989
ATP2B1	-0.00296159
ATP2B2	0.00807012
ATP2B2	-0.018618249
ATP2B2	0.012828057
ATP2B3	0.056902494
ATP2B3	-0.040873183
ATP2B3	0.003748074
ATP2B4	0.640471364
ATP2B4	0.358160328
ATP2B4	0.242042247
ATP2C1	0.030715558
ATP2C1	0.034465334
ATP2C1	0.013120807
ATP2C2	-0.716797379
ATP4A	-0.000294939
ATP4B	-0.027813477
ATP4B	0.007500672
ATP5A1	-0.500258883
ATP5A1	-0.350695046
ATP5B	-0.029279366
ATP5C1	-0.67315984
ATP5D	-0.246532258
ATP5D	0.031215858
ATP5E	-0.474830473
ATP5EP2	-0.295236434
ATP5EP2	-0.123273073
ATP5F1	-1.092215266
ATP5F1	-1.314161673
ATP5G1	-0.199963837
ATP5G1	-0.054678158
ATP5G2	-0.355778258
ATP5G2	-0.329444978
ATP5G2	0.003799867
ATP5G3	-0.00074857
ATP5H	-0.040987002
ATP5H	-0.039616136
ATP5I	-0.260673438
ATP5I	-0.028209868
ATP5I	0.000870278
ATP5J	-0.295549031
ATP5J	-0.18757833
ATP5J	-0.162158999
ATP5J2	-0.363319068
ATP5J2	-0.383466646
ATP5L	-0.354281188
ATP5L	-0.007913651
ATP5O	-0.473176987
ATP5S	-0.036146223
ATP5S	-0.014853039
ATP5S	-0.015213062
ATP5SL	-0.191627606
ATP6AP1	0.104100372
ATP6AP1L	0.007530519
ATP6AP2	7.13E-06
ATP6V0A1	0.185763206
ATP6V0A2	-0.137553997
ATP6V0A4	-0.021856288
ATP6V0A4	0.025873651
ATP6V0A4	-0.022208966
ATP6V0A4	-0.003263478
ATP6V0B	-0.163955083
ATP6V0B	-0.073458499
ATP6V0D1	1.65E-06
ATP6V0D2	0.086002386
ATP6V0E1	-0.19818353
ATP6V0E1	0.013029709
ATP6V0E2	-0.00089213
ATP6V1A	-0.00966956
ATP6V1B1	1.2199445
ATP6V1B2	-0.001325208
ATP6V1C1	-0.098551692
ATP6V1C1	0.178440843
ATP6V1C2	3.428553712
ATP6V1C2	1.593339263
ATP6V1D	-0.012393071
ATP6V1E1	0.202999129
ATP6V1E1	0.091255659
ATP6V1F	-0.00514581
ATP6V1G1	0.002500471
ATP6V1G2	0.268084932
ATP6V1G2	0.02091451
ATP6V1G3	-0.164995249
ATP6V1G3	0.131744765
ATP6V1H	-0.069867142
ATP6V1H	0.005265502
ATP7A	-0.000971143
ATP7B	-0.486823855
ATP7B	-0.051461428
ATP8A1	0.010558276
ATP8A2	0.011311328
ATP8B1	0.009117883
ATP8B2	-0.017758099
